"","Regions_ID","Regionsname","y_1850","y_1860","y_1870","y_1880","y_1890","y_1900","y_1910","y_1920","y_1930","y_1940","y_1950","y_1960","y_1970","y_1980","y_1990","y_2000","y_2014","Hist.-Nummer","Kanton","Bezirks-nummer","Bezirksname","Gemeindename","Datum der Aufnahme"
"1753",6433,"Brot-Plamboz",NA,NA,NA,"Mehrheit reformiert: ≥ 80,0 %","Mehrheit Reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %",16100,"NE",2400,"Cant. de Neuchâtel","Brot-Plamboz","2018-01-01"
"1754",1368,"Oberiberg",NA,NA,NA,NA,"Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",12475,"SZ",506,"Schwyz","Oberiberg","1884-01-01"
"1755",1375,"Unteriberg",NA,NA,NA,NA,"Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %",10865,"SZ",506,"Schwyz","Unteriberg","1884-01-01"
"1756",3238,"Widnau",NA,NA,NA,NA,"Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",14398,"SG",1723,"Rheintal","Widnau","2003-01-01"
"1757",5120,"Muralto",NA,NA,NA,NA,"Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",12463,"TI",2104,"Locarno","Muralto","1881-01-01"
"1758",581,"Interlaken",NA,NA,NA,NA,NA,"Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %",15154,"BE",250,"Interlaken-Oberhasli","Interlaken","2010-01-01"
"1759",4282,"Rothrist",NA,NA,NA,NA,NA,"Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %",12852,"AG",1910,"Zofingen","Rothrist","1890-01-01"
"1760",6142,"Trient",NA,NA,NA,NA,NA,"Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %",10891,"VS",2307,"Martigny","Trient","1900-01-01"
"1761",565,"Kandersteg",NA,NA,NA,NA,NA,NA,"Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %",15141,"BE",249,"Frutigen-Niedersimmental","Kandersteg","2010-01-01"
"1762",608,"Grosshöchstetten",NA,NA,NA,NA,NA,NA,"Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %",16082,"BE",246,"Bern-Mittelland","Grosshöchstetten","2018-01-01"
"1763",960,"Wyssachen",NA,NA,NA,NA,NA,NA,"Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %",15355,"BE",244,"Oberaargau","Wyssachen","2010-01-01"
"1764",4279,"Murgenthal",NA,NA,NA,NA,NA,NA,"Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %",12335,"AG",1910,"Zofingen","Murgenthal","1901-01-01"
"1765",6239,"Icogne",NA,NA,NA,NA,NA,NA,"Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",12187,"VS",2311,"Sierre","Icogne","1905-01-01"
"1766",4,"Hausen am Albis",NA,NA,NA,NA,NA,NA,NA,"Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %",11992,"ZH",101,"Affoltern","Hausen am Albis","1911-01-01"
"1767",6,"Kappel am Albis",NA,NA,NA,NA,NA,NA,NA,"Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %",12671,"ZH",101,"Affoltern","Kappel am Albis","1911-01-01"
"1768",592,"Schwanden bei Brienz",NA,NA,NA,NA,NA,NA,NA,"Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %",15164,"BE",250,"Interlaken-Oberhasli","Schwanden bei Brienz","2010-01-01"
"1769",708,"Schelten",NA,NA,NA,NA,NA,NA,NA,"Mehrheit katholisch: 40,0 - 59,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %",15225,"BE",241,"Jura bernois","Schelten","2010-01-01"
"1770",2276,"Ried bei Kerzers",NA,NA,NA,NA,NA,NA,NA,"Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %",14529,"FR",1005,"See / Lac","Ried bei Kerzers","2006-01-01"
"1771",5131,"Tenero-Contra",NA,NA,NA,NA,NA,NA,NA,"Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",10558,"TI",2104,"Locarno","Tenero-Contra","1914-01-01"
"1772",6219,"Vernayaz",NA,NA,NA,NA,NA,NA,NA,"Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %",10917,"VS",2310,"Saint-Maurice","Vernayaz","1913-01-01"
"1773",420,"Rüdtligen-Alchenflüh",NA,NA,NA,NA,NA,NA,NA,NA,"Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %",15077,"BE",245,"Emmental","Rüdtligen-Alchenflüh","2010-01-01"
"1774",2305,"Schmitten (FR)",NA,NA,NA,NA,NA,NA,NA,NA,"Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",13041,"FR",1006,"Sense","Schmitten (FR)","1922-01-01"
"1775",5210,"Paradiso",NA,NA,NA,NA,NA,NA,NA,NA,"Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",13116,"TI",2105,"Lugano","Paradiso","1929-01-01"
"1776",56,"Embrach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %",12292,"ZH",103,"Bülach","Embrach","1931-01-01"
"1777",250,"Urdorf",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %",13698,"ZH",111,"Dietikon","Urdorf","1990-01-01"
"1778",612,"Konolfingen",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %",15177,"BE",246,"Bern-Mittelland","Konolfingen","2010-01-01"
"1779",1081,"Beromünster",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %",15663,"LU",314,"Sursee","Beromünster","2015-01-01"
"1780",2519,"Gerlafingen",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit mit anderer oder ohne Religionszugehörigkeit: 20,0 - 39,9 %","Mehrheit mit anderer oder ohne Religionszugehörigkeit: 20,0 - 39,9 %",13728,"SO",1106,"Wasseramt","Gerlafingen","1991-01-01"
"1781",2937,"Neuhausen am Rheinfall",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit mit anderer oder ohne Religionszugehörigkeit: 20,0 - 39,9 %","Mehrheit mit anderer oder ohne Religionszugehörigkeit: 20,0 - 39,9 %",12525,"SH",1403,"Schaffhausen","Neuhausen am Rheinfall","1938-01-01"
"1782",2971,"Hallau",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %",12020,"SH",1406,"Unterklettgau","Hallau","1934-01-01"
"1783",3291,"Bad Ragaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 40,0 - 59,9 %","Mehrheit katholisch: 40,0 - 59,9 %",14411,"SG",1725,"Sarganserland","Bad Ragaz","2003-01-01"
"1784",4239,"Sins",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",12983,"AG",1908,"Muri","Sins","1941-01-01"
"1785",5078,"Prato (Leventina)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",13099,"TI",2103,"Leventina","Prato (Leventina)","1939-01-01"
"1786",5304,"Bosco/Gurin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %",11798,"TI",2108,"Vallemaggia","Bosco/Gurin","1934-01-01"
"1787",614,"Linden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %",15179,"BE",246,"Bern-Mittelland","Linden","2010-01-01"
"1788",723,"La Neuveville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %",15234,"BE",241,"Jura bernois","La Neuveville","2010-01-01"
"1789",3506,"Vaz/Obervaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",15962,"GR",1841,"Albula","Vaz/Obervaz","2017-01-01"
"1790",3513,"Lantsch/Lenz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",15963,"GR",1841,"Albula","Lantsch/Lenz","2017-01-01"
"1791",3581,"Sagogn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",15971,"GR",1850,"Surselva","Sagogn","2017-01-01"
"1792",3722,"Domat/Ems",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",15994,"GR",1844,"Imboden","Domat/Ems","2017-01-01"
"1793",3734,"Trin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %",15999,"GR",1844,"Imboden","Trin","2017-01-01"
"1794",3781,"Bever",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %",16001,"GR",1846,"Maloja","Bever","2017-01-01"
"1795",3782,"Celerina/Schlarigna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit katholisch: 40,0 - 59,9 %","Mehrheit katholisch: 40,0 - 59,9 %",16002,"GR",1846,"Maloja","Celerina/Schlarigna","2017-01-01"
"1796",3783,"Madulain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %",16003,"GR",1846,"Maloja","Madulain","2017-01-01"
"1797",3785,"La Punt-Chamues-ch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %",16586,"GR",1846,"Maloja","La Punt Chamues-ch","2020-10-01"
"1798",3786,"Samedan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %",16006,"GR",1846,"Maloja","Samedan","2017-01-01"
"1799",3788,"S-chanf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: ≥ 80,0 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %",16008,"GR",1846,"Maloja","S-chanf","2017-01-01"
"1800",3789,"Sils im Engadin/Segl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 60,0 - 79,9 %","Mehrheit reformiert: 40,0 - 59,9 %","Mehrheit reformiert: 40,0 - 59,9 %",16009,"GR",1846,"Maloja","Sils im Engadin/Segl","2017-01-01"
