Regions_ID;Regionsname;y_1850;y_1860;y_1870;y_1880;y_1890;y_1900;y_1910;y_1920;y_1930;y_1940;y_1950;y_1960;y_1970;y_1980;y_1990;y_2000;y_2014;Kanton;;;;;;
1550;Cuarny;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit Reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;VD;;;;;;
1551;Démoret;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit Reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;VD;;;;;;
1552;Donneloye;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit Reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;VD;;;;;;
1553;Ependes (VD);Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit Reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;VD;;;;;;
1554;Mathod;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit Reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;VD;;;;;;
1555;Molondin;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit Reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;VD;;;;;;
1556;Montagny-près-Yverdon;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit Reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;VD;;;;;;
1557;Oppens;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit Reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;VD;;;;;;
1558;Orges;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit Reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;VD;;;;;;
1559;Orzens;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit Reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;VD;;;;;;
1560;Pomy;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit Reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;VD;;;;;;
1561;Rovray;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit Reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;VD;;;;;;
1562;Suchy;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit Reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;VD;;;;;;
1563;Suscévaz;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit Reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;VD;;;;;;
1564;Treycovagnes;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit Reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;VD;;;;;;
1565;Ursins;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit Reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;VD;;;;;;
1566;Valeyres-sous-Montagny;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit Reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;VD;;;;;;
1567;Valeyres-sous-Ursins;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit Reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;VD;;;;;;
1568;Villars-Epeney;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit Reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;VD;;;;;;
1569;Vugelles-La Mothe;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit Reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;VD;;;;;;
1570;Yvonand;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit Reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: ≥ 80,0 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 60,0 - 79,9 %;Mehrheit reformiert: 40,0 - 59,9 %;Mehrheit reformiert: 40,0 - 59,9 %;VD;;;;;;
1571;Eggerberg;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;VS;;;;;;
1572;Naters;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;VS;;;;;;
1573;Simplon;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;VS;;;;;;
1574;Termen;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;VS;;;;;;
1575;Zwischbergen;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;VS;;;;;;
1576;Ardon;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;VS;;;;;;
1577;Chamoson;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;VS;;;;;;
1578;Conthey;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;VS;;;;;;
1579;Nendaz;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;VS;;;;;;
1580;Bourg-Saint-Pierre;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;VS;;;;;;
1581;Liddes;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;VS;;;;;;
1582;Orsières;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;VS;;;;;;
